Ccnt2,72949
Cd3d,12500
Cdc73,214498
Cdk1,12534
Cdk12,69131
Cdk13,69562
Cdk2,12566
Cdk5,12568
Cdk5r1,12569
Cdk5rap3,80280
Cdk7,12572
Cdk8,264064
Cdk9,107951
Cdkn1b,12576
Cdx1,12590
Cdx2,12591
Cdyl,12593
Cdyl2,75796
Cebpa,12606
Cebpb,12608
Cebpd,12609
Cebpe,110794
Cebpg,12611
Cebpz,12607
Cecr2,330409
Cenpa,12615
Cenpb,12616
Cenpf,108000
Cenpt,320394
Cenpu,71876
Cep290,216274
Chaf1b,110749
Chd1,12648
Chd1l,68058
Chd3,216848
Chd4,107932
Chd6,71389
Chd7,320790
Chd8,67772
Chd9,109151
Chek1,12649
Chek2,50883
Chuk,12675
Cic,71722
Cidea,12683
Ciita,12265
Cited1,12705
Cited4,56222
Ciz1,68379
Clock,12753
Clu,12759
Cnot1,234594
Cnot11,52846
Cnot3,232791
Cnot6,104625
Cnot6l,231464
Cnot7,18983
Cnot9,58184
Coprs,66423
Cops2,12848
Cpeb1,12877
Creb1,12912
Creb3l1,26427
Creb3l2,208647
Creb3l3,208677
Creb3l4,78284
Creb5,231991
Crebbp,12914
Crebl2,232430
Crebrf,77128
Crebzf,233490
Crem,12916
Crtc1,382056
Crtc2,74343
Crx,12951
Crxos,546024
Cry1,12952
Crym,12971
Csdc2,105859
Csrnp1,215418
Csrnp2,207785
Csrnp3,77771
Csrp3,13009
Ctbp2,13017
Ctcf,13018
Ctdp1,67655
Ctdsp1,227292
Cth,107869
Ctnnbip1,67087
Ctnnd1,12388
Ctnnd2,18163
Ctr9,22083
Cux1,13047
Cux2,13048
Cxxc1,74322
Cxxc5,67393
Cyp2a4,13086,13170
Cyp2a5,13087,110673975,13170
D130040H23Rik,211135
D130058E05Rik,14472
D3Ertd254e,241944
D630045J12Rik,330286
D830050J10Rik,352968,110157
Dab2,13132
Dach1,13134
Dach2,93837
Dact1,59036
Dapk3,13144
Daxx,13163
Dbp,13170
Dbx1,13172
Dbx2,223843
Dcaf6,74106
Ddit3,13198
Ddx17,67040
Ddx20,53975
Ddx54,71990
Deaf1,54006
Deb1,26901
Depdc1a,76131
Dgkq,110524
Dhx33,216877
Dhx36,72162
Dhx9,13211
Dlx1,13390
Dlx2,13392
Dlx3,13393
Dlx4,13394
Dlx5,13395
Dlx6,13396
Dmbx1,140477
Dmrt1,50796
Dmrt2,226049
Dmrt3,240590
Dmrta1,242523
Dmrta2,242620
Dmrtb1,56296
Dmrtc1a,70887
Dmrtc2,71241
Dmtf1,23857
Dnaja3,83945
Dnajc1,13418
Dnmt1,13433
Dnmt3b,13436
Dot1l,208266
Dpf1,29861
Dpf2,19708
Dpf3,70127
Dppa2,73703
Dppa4,73693
Dr1,13486
Dscam,13508
Dtx1,14357
Dusp26,66959
Dvl2,13543
Dvl3,13544
Dyrk1b,13549
E2f1,13555
E2f2,242705
E2f3,13557
E2f5,13559
E2f6,50496
E2f7,52679
E2f8,108961
E430018J23Rik,101604
E4f1,13560
Eaf1,74427
Eaf2,106389
Ebf1,13591
Ebf2,13592
Ebf3,13593
Ebf4,228598
Ecd,70601
Edrf1,214764
Efcab6,77627
Egfr,13649
Egln1,112405
Egr1,13653
Egr2,13654
Egr3,13655
Egr4,13656
Ehf,13661
Ehmt1,77683
Ehmt2,110147
Eid2,386655
Eid3,66341
Elane,50701
Elf1,13709
Elf2,69257
Elf3,13710
Elf4,56501
Elf5,13711
Elk1,13712
Elk3,13713
Elk4,13714
Ell,13716
Ell2,192657
Ell3,269344
Elmsan1,238317
Eloc,67923
Elp3,74195
Elp4,77766
Emsy,233545
Emx1,13796
Emx2,13797
En1,13798
En2,13799
Eng,13805
Eno1b,433182
Eomes,13813
Ep300,328572
Ep400,75560
Epas1,13819
Epc1,13831
Epc2,227867
Erbb2,13866
Erbb4,13869
Erbin,59079
Ercc2,13871
Ercc3,13872
Erf,13875
Erg,13876
Ern1,78943
Esr1,13982
Esr2,13983
Esrra,26379
Esrrb,26380
Esrrg,26381
Esx1,13984
Etohi1,626848
Ets1,23871
Ets2,23872
Etv1,14009
Etv2,14008
Etv3,27049
Etv4,18612
Etv5,104156
Etv6,14011
Eya1,14048
Eya2,14049
Eya3,14050
Eya4,14051
Ezh1,14055
Ezh2,14056
Fam129b,227737
Fam170a,225497
Fam208a,218850
Fam83g,69640
Fbp1,14121
Fbxw11,103583
Fbxw7,50754
Fev,260298
Fezf1,73191
Fezf2,54713
Fgf1,14164
Fgf11,14166
Fgfr1,14182
Fgfr2,14183
Fhl1,14199
Fhl3,14201
Fhl5,57756
Figla,26910
Fli1,14247
Flii,14248
Flna,192176
Fosb,14282
Fosl1,14283
Fosl2,14284
Foxa1,15375
Foxa2,15376
Foxa3,15377
Foxb1,64290
Foxc1,17300
Foxc2,14234
Foxd1,15229
Foxd2,17301
Foxd3,15221
Foxd4,14237
Foxf1,15227
Foxf2,14238
Foxg1,15228
Foxh1,14106
Foxi1,14233
Foxj1,15223
Foxj2,60611
Foxj3,230700
Foxk1,17425
Foxk2,68837
Foxl1,14241
Foxm1,14235
Foxn2,14236
Foxn3,71375
Foxn4,116810
Foxo1,56458
Foxo3,56484
Foxo4,54601
Foxo6,329934
Foxp1,108655
Foxp2,114142
Foxp3,20371
Foxp4,74123
Foxq1,15220
Foxs1,14239
Frk,14302
Gabpa,14390
Gabpb1,14391
Gabpb2,213054
Gata1,14460
Gata2,14461
Gata3,14462
Gata4,14463
Gata5,14464
Gata6,14465
Gatad1,67210
Gatad2b,229542
Gbx1,231044
Gbx2,14472
Gcfc2,330361
Gcm1,14531
Gfi1,14581
Gfi1b,14582
Gli1,14632
Gli2,14633
Gli3,14634
Glis1,230587
Glis2,83396
Glis3,226075
Glmp,56700
Gm10031,100039026
Gm10226,100750327
Gm12258,108167848
Gm13154,433804
Gm13212,433801
Gm13251,433791
Gm14124,100216455
Gm14139,100271882
Gm14295,100039123
Gm14305,100043387
Gm14322,626802
Gm14325,329575
Gm14326,665211
Gm14393,664987
Gm14399,100043761
Gm14401,100534275
Gm14403,433520
Gm14409,102640370
Gm14410,100043403
Gm14418,668066
Gm14419,627901
Gm14443,620790
Gm15446,100642166
Gm15698,217066
Gm17067,101056115
Gm17655,100504130
Gm20939,100044193
Gm2381,100039706
Gm28557
Gm3055,100040944
Gm35315,102638847
Gm3604,100041979
Gm3854,100416477
Gm42742
Gm43786,436336
Gm45871,108168395
Gm4724,100043915
Gm4924,237412
Gm4944,240038
Gm4969,243866
Gm5141,380850
Gm5294,384244
Gm5506,433182
Gm6871,628359
Gmeb1,56809
Gmeb2,229004
Gmnn,57441
Gnl3,30877
Gon4l,76022
Gpbp1,73274
Gpbp1l1,77110
Grhl1,195733
Grhl2,252973
Grhl3,230824
Grhpr,76238
Grip1,74053
Gsc,14836
Gsc2,195333
Gsk3b,56637
Gsx1,14842
Gsx2,14843
Gtf2a1,83602
Gtf2a1l,71828
Gtf2e1,74197
Gtf2f1,98053
Gtf2h1,14884
Gtf2h2,23894
Gtf2h3,209357
Gtf2h4,14885
Gtf2i,14886
Gtf2ird1,57080
Gtf2ird2,114674
Gzf1,74533
H2afy2,404634
H2-M2,14990,18103
Habp4,56541
Hand1,15110
Hand2,15111
Hcfc1,15161
Hcfc2,67933
Hck,15162
Hcls1,15163
Hdac1,433759
Hdac10,170787
Hdac11,232232
Hdac2,15182
Hdac3,15183
Hdac4,208727
Hdac5,15184
Hdac6,15185
Hdac7,56233
Hdac8,70315
Hdac9,79221
Hdx,245596
Heatr1,217995
Hells,15201
Helt,234219
Helz2,229003
Hes2,15206
Hes5,15208
Hes7,84653
Hesx1,15209
Hexim1,192231
Hexim2,71059
Hey1,15213
Hey2,15214
Heyl,56198
Hhex,15242
Hic1,15248
Hic2,58180
Hif1a,15251
Hif1an,319594
Hif3a,53417
Hinfp,102423
Hipk1,15257
Hipk2,15258
Hipk3,15259
Hira,15260
Hist1h1d,14957
Hivep1,110521
Hivep2,15273
Hivep3,16656
Hlf,217082
Hltf,20585
Hlx,15284
Hmbox1,219150
Hmg20a,66867
Hmga1,15361
Hmga1-rs1,111241
Hmga2,15364
Hmgb3,15354
Hmgb4,69317
Hmgxb3,106894
Hmgxb4,70823
Hmox1,15368
Hmx1,15371
Hmx2,15372
Hmx3,15373
Hnf1a,21405
Hnf1b,21410
Hnf4a,15378
Hnf4g,30942
Homez,239099
Hopx,74318
Hoxa1,15394
Hoxa10,15395
Hoxa11,15396
Hoxa13,15398
Hoxa2,15399
Hoxa3,15400
Hoxa4,15401
Hoxa5,15402
Hoxa7,15404
Hoxa9,15405
Hoxb1,15407
Hoxb13,15408
Hoxb2,103889
Hoxb3,15410
Hoxb4,15412
Hoxb5,15413
Hoxb6,15414
Hoxb7,15415
Hoxb8,15416
Hoxb9,15417
Hoxc10,209448
Hoxc11,109663
Hoxc13,15422
Hoxc4,15423
Hoxc5,15424
Hoxc6,15425
Hoxc8,15426
Hoxc9,15427
Hoxd1,15429
Hoxd10,15430
Hoxd11,15431
Hoxd12,15432
Hoxd3,15434
Hoxd4,15436
Hoxd8,15437
Hoxd9,15438
Hr,15460
Hsbp1l1,66255
Hsf1,15499
Hsf2,15500
Hsf4,26386
Hsf5,327992
Hsfy2,71066,333917
Hspa1a,193740
Htatip2,53415
Hyal2,15587
Ice1,218333
Ice2,93697
Id1,15901
Id3,15903
Id4,15904
Ifi211,381308
Ikbkap
Ikbkb,16150
Ikbkg,16151
Ikzf1,22778
Ikzf2,22779
Ikzf3,22780
Ikzf4,22781
Ikzf5,67143
Ilf2,67781
Ing3,71777
Ing4,28019
Ino80,68142
Ino80b,70020
Ino80c,225280
Ino80d,227195
Ino80e,233875
Insm1,53626
Insr,16337
Irf1,16362
Irf2,16363
Irf2bpl,238330
Irf4,16364
Irf5,27056
Irf6,54139
Irf7,54123
Irf8,15900
Irf9,16391
Irx1,16371
Irx2,16372
Irx3,16373
Irx4,50916
Irx5,54352
Isl1,16392
Isl2,104360
Isx,71597
Itch,16396
Itgb3bp,67733
Jade1,269424
Jak2,16452
Jarid2,16468
Jazf1,231986
Jdp2,81703
Jmjd1c,108829
Jmy,57748
Junb,16477
Jup,16480
Kank1,107351
Kat2a,14534
Kat2b,18519
Kat6a,244349
Kat6b,54169
Kat8,67773
Kcnip3,56461
Kctd1,106931
Kdm1a,99982
Kdm1b,218214
Kdm2a,225876
Kdm2b,30841
Kdm3a,104263
Kdm3b,277250
Kdm4a,230674
Kdm4b,193796
Kdm4c,76804
Kdm4d,244694
Kdm5a,214899
Kdm5b,75605
Kdm5c,20591
Kdm6a,22289
Kdm6b,216850
Kdm7a,338523
Kdm8,77035
Khsrp,16549
Klf1,16596
Klf10,21847
Klf11,194655
Klf12,16597
Klf13,50794
Klf14,619665
Klf15,66277
Klf16,118445
Klf17,75753
Klf2,16598
Klf3,16599
Klf4,16600
Klf5,12224
Klf6,23849
Klf7,93691
Klf8,245671
Klf9,16601
Klra1,16627,11909
Kmt2a,214162
Kmt2b,75410
Kmt2c,231051
Kmt2e,69188
Kmt5a,67956
Kmt5b,225888
Kmt5c,232811
L3mbtl1,241764
L3mbtl2,214669
L3mbtl3,237339
Lancl2,71835
Lbh,77889
Lbx1,16814
Lbx2,16815
Lcor,212391
Lcorl,209707
Ldb1,16825
Ldb2,16826
Lef1,16842
Leo1,235497
Lgals12,56072
Lgals9,16859
Lhx1,16869
Lhx2,16870
Lhx3,16871
Lhx5,16873
Lhx6,16874
Lhx8,16875
Lhx9,16876
Limd1,29806
Lin28a,83557
Lin28b,380669
Lin54,231506
Lin9,72568
Lmcd1,30937
Lmo1,109594
Lmo2,16909
Lmx1a,110648
Lmx1b,16917
Loxl2,94352
Loxl3,16950
Lpin1,14245
Lpin2,64898
Lpin3,64899
Lpxn,107321
Lrif1,321000
Lrpprc,72416
Lrrfip1,16978
Lrrfip2,71268
Lrrk2,66725
Ltf,17002
Lyl1,17095
Lzts1,211134
Mad2l2,71890
Mael,98558
Maf,17132
Mafb,16658
Maff,17133
Mafg,17134
Mafk,17135
Maged1,94275
Mak,17152
Malt1,240354
Maml1,103806
Maml3,433586
Maz,17188
Mbd1,17190
Mbd2,17191
Mbd3l1,73503
Mbd4,17193
Mbtd1,103537
Mbtps2,270669
Mdfi,17240
Mdm4,17248
Mecom,14013
Mecp2,17257
Med1,19014
Med10,28077
Med12,59024
Med12l,329650
Med13,327987
Med13l,76199
Med14,26896
Med15,94112
Med16,216154
Med17,234959
Med18,67219
Med20,56771
Med22,20933
Med23,70208
Med24,23989
Med25,75613
Med26,70625
Med27,68975
Med29,67224
Med30,69790
Med31,67279
Med6,69792
Mef2a,17258
Mef2c,17260
Mef2d,17261
Meis1,17268
Meis2,17536
Meis3,17537
Men1,17283
Meox1,17285
Meox2,17286
Mesp1,17292
Mesp2,17293
Mga,29808
Mier1,71148
Mier2,70427
Mier3,218613
Mis18bp1,217653
Mitf,17342
Mkl1
Mkl2
Mkrn2,67027
Mkx,210719
Mllt1,64144
Mllt10,17354
Mllt3,70122
Mllt6,246198
Mlx,21428
Mlxip,208104
Mlxipl,58805
Mms19,72199
Mnda
Mnt,17428
Mrgbp,73247
Msc,17681
Msl3,17692
Msx1,17701
Msx2,17702
Msx3,17703
Mta1,116870
Mta2,23942
Mta3,116871
Mtf1,17764
Mtf2,17765
Mtor,56717
Mxd1,17119
Mxd3,17121
Mxi1,17859
Myb,17863
Mybbp1a,18432
Mybl1,17864
Mybl2,17865
Myc,17869
Mycbp2,105689
Mycl,16918
Mycn,18109
Myef2,17876
Myf5,17877
Myf6,17878
Mynn,80732
Myo6,17920
Myocd,214384
Myod1,17927
Myog,17928
Myrf,225908
Myrfl,237558
Mysm1,320713
Myt1,17932
Myt1l,17933
Mzf1,109889
Naa15,74838
Nab1,17936
Nab2,17937
Nanog,71950
Ncoa1,17977
Ncoa2,17978
Ncoa3,17979
Ncoa4,27057
Ncoa7,211329
Ncor1,20185
Ncor2,20602
Nelfa,24116
Nelfb,58202
Nelfcd,57314
Neurod1,18012
Neurod2,18013
Neurod4,11923
Neurod6,11922
Neurog1,18014
Neurog2,11924
Neurog3,11925
Nfat5,54446
Nfatc1,18018
Nfatc2,18019
Nfatc2ip,18020
Nfatc3,18021
Nfatc4,73181
Nfe2,18022
Nfe2l1,18023
Nfe2l2,18024
Nfe2l3,18025
Nfia,18027
Nfib,18028
Nfic,18029
Nfil3,18030
Nfix,18032
Nfkb1,18033
Nfkb2,18034
Nfkbid,243910
Nfkbiz,80859
Nfrkb,235134
Nfx1,74164
Nfxl1,100978
Nfya,18044
Nfyb,18045
Nhlh1,18071
Nhlh2,18072
Nif3l1,65102
Nipbl,71175
Nkrf,77286
Nkx2-1,21869
Nkx2-2,18088
Nkx2-3,18089
Nkx2-4,228731
Nkx2-5,18091
Nkx2-6,18092
Nkx2-9,18094
Nkx3-1,18095
Nkx6-1,18096
Nkx6-2,14912
Nkx6-3,74561
Nlk,18099
Nlrp12,378425
Nlrp3,216799
Nme2,18103
Nmi,64685
Noc2l,57741
Nod2,257632
Nol11,68979
Notch1,18128
Notch2,18129
Notch3,18131
Notch4,18132
Npas1,18142
Npas2,18143
Npas3,27386
Npas4,225872
Npat,244879
Npm2,328440
Npm3,18150
Nr0b1,11614
Nr0b2,23957
Nr1d1,217166
Nr1d2,353187
Nr1h2,22260
Nr1h3,22259
Nr1h4,20186
Nr1h5,381463
Nr1i2,18171
Nr1i3,12355
Nr2c1,22025
Nr2c2,22026
Nr2e1,21907
Nr2e3,23958
Nr2f1,13865
Nr2f2,11819
Nr2f6,13864
Nr3c1,14815
Nr3c2,110784
Nr4a1,15370
Nr4a2,18227
Nr4a3,18124
Nr5a1,26423
Nr5a2,26424
Nr6a1,14536
Nrbf2,641340
Nrf1,18181
Nrg1,211323
Nrip1,268903
Nrip2,60345
Nsd1,18193
Nsd2,107823
Nsd3,234135
Nudt5,53893
Nup62,18226
Nup98,269966
Ogt,108155
Olig1,50914
Olig2,50913
Olig3,94222
Onecut1,15379
Onecut2,225631
Orc2,18393
Osr1,23967
Osr2,107587
Otp,18420
Otx1,18423
Otx2,18424
Ovol1,18426
Ovol2,107586
Ovol3,381867
Pabpc1l,381404
Padi2,18600
Padi4,18602
Pagr1a,67278
Pak6,214230
Parp10,671535
Parp12,243771
Parp14,547253
Parp9,80285
Patz1,56218
Pawr,114774
Pax1,18503
Pax2,18504
Pax3,18505
Pax4,18506
Pax5,18507
Pax6,18508
Pax7,18509
Pax8,18510
Pax9,18511
Paxbp1,67367
Pbrm1,66923
Pbx1,18514
Pbx2,18515
Pbx3,18516
Pbx4,80720
Pbxip1,229534
Pcbd1,13180
Pcbd2,72562
Pcgf1,69837
Pcgf2,22658
Pcgf3,69587
Pcgf5,76073
Pcgf6,71041
Pdcd4,18569
Pdlim1,54132
Pdx1,18609
Peg3,18616
Peli1,67245
Pelp1,75273
Per2,18627
Pex14,56273
Pgr,18667
Phf1,21652
Phf10,72057
Phf12,268448
Phf19,74016
Phf2,18676
Phf20,228829
Phf21a,192285
Phf21b,271305
Phf8,320595
Phip,83946
Phox2a,11859
Phox2b,18935
Phtf1,18685
Pias1,56469
Pias2,17344
Pias3,229615
Pias4,59004
Picalm,233489
Pid1,98496
Pidd1,57913
Pik3r1,18708
Pik3r2,18709
Pim1,18712
Pink1,68943
Pir,69656
Pitx1,18740
Pitx2,18741
Pitx3,18742
Pknox1,18771
Pknox2,208076
Plag1,56711
Plagl1,22634
Plagl2,54711
Plek,56193
Plk1,18817
Plk3,12795
Plscr1,22038
Pmf1,67037
Pml,18854
Pms1,227099
Polr3c,74414
Polr3f,70408
Pou2af1,18985
Pou2f1,18986
Pou2f2,18987
Pou2f3,18988
Pou3f1,18991
Pou3f2,18992
Pou3f3,18993
Pou3f4,18994
Pou4f1,18996
Pou4f2,18997
Pou5f1,18999
Pou5f2,75507
Pou6f1,19009
Pou6f2,218030
Ppara,19013
Ppard,19015
Pparg,19016
Ppargc1a,19017
Ppargc1b,170826
Pphln1,223828
Ppie,56031
Pprc1,226169
Pqbp1,54633
Pramef12,77632
Prdm1,12142
Prdm10,382066
Prdm12,381359
Prdm14,383491
Prdm15,114604
Prdm16,70673
Prdm2,110593
Prdm4,72843
Prdm5,70779
Prdm6,225518
Prdm8,77630
Prdm9,213389
Prmt1,15469
Prmt2,15468
Prmt6,99890
Prmt7,214572
Prmt8,381813
Prnp,19122
Prox1,19130
Prox2,73422
Prpf6,68879
Prrx1,18933
Prrx2,20204
Prrxl1,107751
Psen1,19164
Pspc1,66645
Pten,19211
Ptf1a,19213
Pura,19290
Purb,19291
Purg,75029
Pycard,66824
Pygo2,68911
Rad21,19357
Raf1,110157
Rag1,19373
Rai1,19377
Ralgapa1,56784
Rap2c,72065
Rara,19401
Rarb,218772
Rarg,19411
Rasd1,19416
Rax,19434
Rb1,19645
Rbak,57782
Rbbp5,213464
Rbbp8,225182
Rbck1,24105
Rbfox2,93686
Rbl1,19650
Rbl2,19651
Rbm14,56275
Rbm15,229700
Rbm15b,109095
Rbmx,19655
Rbpj,19664
Rbpjl,19668
Rbpms,19663
Rcor1,217864
Rcor2,104383
Rcor3,214742
Recql5,170472
Rel,19696
Relb,19698
Repin1,58887
Rere,68703
Rest,19712
Rexo4,227656
Rfx1,19724
Rfx2,19725
Rfx3,19726
Rfx4,71137
Rfx5,53970
Rfx6,320995
Rfx7,319758
Rfx8,619289
Rfxank,19727
Rfxap,170767
Rgcc,66214
Rhox1,385343
Rhox10,434769
Rhox11,194738,104053954,104053955,100039620
Rhox12,382282
Rhox13,73614
Rhox2a,75199,100039913
Rhox2c,100039948,434760
Rhox2d,434760,100040016
Rhox2g,434766,622301
Rhox2h,622301
Rhox4c,434759,664610
Rhox4d,664610,194856
Rhox4e,194856,636177
Rhox4g,664608
Rhox6,19202
Rhox7a,547168
Rhox7b,436198
Rhox8,434768
Rhox9,104384
Ring1,19763
Riok2,67045
Ripk3,56532
Rit1,19769
Rita1,100764
Rlf,109263
Rlim,19820
Rnf111,93836
Rnf14,56736
Rnf141,67150
Rnf168,70238
Rnf2,19821
Rnf20,109331
Rnf25,57751
Rnf4,19822
Rnf6,74132
Rnf8,58230
Rora,19883
Rorb,225998
Rorc,19885
Rpap2,231571
Rprd1a,225283
Rprd1b,70470
Rptor,74370
Rreb1,68750
Rrn3,106298
Rsf1,233532
Rsl1,380855
Rslcan18,432770
Runx1,12394
Runx1t1,12395
Runx2,12393
Runx3,12399
Ruvbl1,56505
Ruvbl2,20174
Rwdd3,66568
Rxra,20181
Rxrb,20182
Rxrg,20183
Rybp,56353
S100a8,20201
S100a9,20202
Safb,224903
Safb2,224902
Sall1,58198
Sall2,50524
Sall3,20689
Sall4,99377
Samd4b,233033
Sap130,269003
Sap30,60406
Sap30bp,57230
Sap30l,50724
Satb1,20230
Satb2,212712
Sav1,64010
Scai,320271
Scmh1,29871
Scrt1,170729
Scrt2,545474
Scx,20289
Senp1,223870
Sertad2,58172
Sertad3,170742
Setbp1,240427
Setd1a,233904
Setd2,235626
Setd6,66083
Setd7,73251
Setdb1,84505
Setdb2,239122
Sfmbt1,54650
Sfmbt2,353282
Sfrp4,20379
Sfswap,231769
Sgf29,75565
Sgk1,20393
Shox2,20429
Siah2,20439
Sim1,20464
Sim2,20465
Sin3a,20466
Sirt1,93759
Sirt5,68346
Sirt6,50721
Sirt7,209011
Six1,20471
Six2,20472
Six3,20473
Six4,20474
Six5,20475
Skap1,78473
Ski,20481
Skil,20482
Skor1,207667
Slc19a1,20509
Slc25a15,18408
Slc26a3,13487
Slc30a9,109108
Sltm,66660
Smad1,17125
Smad2,17126
Smad3,17127
Smad4,17128
Smad5,17129
Smad6,17130
Smad7,17131
Smad9,55994
Smarca1,93761
Smarca2,67155
Smarca4,20586
Smarca5,93762
Smarcad1,13990
Smarcal1,54380
Smarcc1,20588
Smarcc2,68094
Smarcd1,83797
Smarcd2,83796
Smarcd3,66993
Smurf1,75788
Smurf2,66313
Smyd1,12180
Smyd2,226830
Smyd3,69726
Snai1,20613
Snai2,20583
Snai3,30927
Snapc2,102209
Snapc4,227644
Snd1,56463
Snip1,76793
Sohlh1,227631
Sohlh2,74434
Sox1,20664
Sox10,20665
Sox11,20666
Sox12,20667
Sox13,20668
Sox14,20669
Sox15,20670
Sox17,20671
Sox18,20672
Sox2,20674
Sox21,223227
Sox2ot,320478,20674
Sox3,20675
Sox30,214105
Sox4,20677
Sox5,20678
Sox6,20679
Sox7,20680
Sox8,20681
Sox9,20682
Sp1,20683
Sp100,20684
Sp110,109032
Sp140,434484
Sp2,78912
Sp3,20687
Sp4,20688
Sp5,64406
Sp6,83395
Sp7,170574
Sp8,320145
Sp9,381373
Spag8,433700
Spdef,30051
Spen,56381
Spi1,20375
Spib,272382
Spic,20728
Spz1,79401
Src,20779
Srcap,100043597
Srebf1,20787
Srebf2,20788
Srf,20807
Srfbp1,67222
Ss18,268996
Ss18l1,269397
Ss18l2,26901
Ssbp2,66970
Ssbp3,72475
St18,240690
Stat1,20846
Stat2,20847
Stat3,20848
Stat4,20849
Stat5a,20850
Stat5b,20851
Stat6,20852
Stk3,56274
Stk36,269209
Strn3,94186
Suds3,71954
Sufu,24069
Supt16,114741
Supt20,56790
Supt3,109115
Supt6,20926,73473
Supt7l,72195
Suv39h1,20937
Suv39h2,64707
Suz12,52615
Syk,20963
T,20998,20997
T2,21331,72949,21956
Tab1,66513
Tab3,66724
Tada1,27878
Tada2a,217031
Tada2b,231151
Tada3,101206
Taf1,270627
Taf10,24075
Taf12,66464
Taf13,99730
Taf15,70439
Taf1a,21339
Taf1b,21340
Taf1c,21341
Taf2,319944
Taf3,209361
Taf4,228980
Taf4b,72504
Taf5,226182
Taf5l,102162
Taf6,21343
Taf7,24074
Taf7l,74469
Taf8,63856
Taf9,108143
